time,altitude,velocity,thrust
0,6.437485432199,1.86037277660321,14.5961183298096
0.02,6.40312079467082,1.84409095883716,14.5472728765115
0.04,6.36962630704968,1.82951869377621,14.5035560813286
0.06,6.33796502345981,1.8168899877236,14.4656699631708
0.08,6.30659811624895,1.80799914889352,14.4389974466806
0.1,6.27621655132005,1.80327384921514,14.4248215476454
0.12,6.24711749659066,1.80000606383179,14.4150181914954
0.14,6.21746432056574,1.79888784992292,14.4116635497688
0.16,6.18783985500828,1.79744247119421,14.4073274135826
0.18,6.15712027086569,1.790266684841,14.385800054523
0.2,6.12369748061368,1.77892100366377,14.3517630109913
0.22,6.0890544004555,1.76081408405591,14.2974422521677
0.24,6.05256069827119,1.73764331817467,14.227929954524
0.26,6.01603275860084,1.7123958176957,14.1521874530871
0.28,5.97997579031379,1.68824534382498,14.0797360314749
0.3,5.94422592463213,1.6647099108942,14.0091297326826
0.32,5.91077615099913,1.6473635542086,13.9570906626258
0.34,5.87885746069373,1.63541722432966,13.921251672989
0.36,5.84933965451611,1.62964638281738,13.9039391484521
0.38,5.821904292506,1.62740267557034,13.897208026711
0.4,5.79452212457893,1.62644613861634,13.894338415849
0.42,5.76619806023661,1.62646803874652,13.8944041162396
0.44,5.73693685851684,1.62429963117297,13.8878988935189
0.46,5.705416892398,1.62013616540851,13.8754084962255
0.48,5.67355119100657,1.61640462946418,13.8642138883925
0.5,5.64133055866799,1.61254782468551,13.8526434740565
0.52,5.6086323432396,1.6091148983713,13.8423446951139
0.54,5.57614151293427,1.60248473735037,13.8224542120511
0.56,5.54200139889758,1.59509837105875,13.8002951131762
0.58,5.50661436277162,1.58528773295559,13.7708631988668
0.6,5.46982299616007,1.57618399934459,13.7435519980338
0.62,5.43273622196541,1.56748327055821,13.7174498116746
0.64,5.39554419074355,1.56058727414921,13.6967618224476
0.66,5.35806862678871,1.55388709557991,13.6766612867397
0.68,5.32203401428293,1.54800614092482,13.6590184227745
0.7,5.28785016332685,1.54437737386534,13.648132121596
0.72,5.2554456442343,1.5406631604011,13.6369894812033
0.74,5.2258084532845,1.53713167883125,13.6263950364937
0.76,5.19841748472318,1.53527931955473,13.6208379586642
0.78,5.1724271728586,1.53688482964838,13.6256544889451
0.8,5.14804751866786,1.5409678156942,13.6379034470826
0.82,5.1241935340525,1.55010754518196,13.6653226355459
0.84,5.10050140805964,1.56227767679027,13.7018330303708
0.86,5.07717120272917,1.57412461957537,13.7373738587261
0.88,5.05250754846478,1.58480669985035,13.7694200995511
0.9,5.02613252839679,1.59056045523384,13.7866813657015
0.92,4.99775435171947,1.59072597972865,13.7871779391859
0.94,4.96838383577637,1.58591617847537,13.7727485354261
0.96,4.93832451907496,1.57699025873706,13.7459707762112
0.98,4.90882274584995,1.56406115773079,13.7071834731924
1,4.88019072478335,1.54969273930444,13.6640782179133
1.02,4.8520803358713,1.53816596228475,13.6294978868542
1.04,4.82399229246078,1.53085550867094,13.6075665260128
1.06,4.79496086919656,1.52703690287676,13.5961107086303
1.08,4.76367894310734,1.52320638321708,13.5846191496512
1.1,4.73054990044104,1.51979936444512,13.5743980933354
1.12,4.69533506405582,1.5113055977135,13.5489167931405
1.14,4.65888241858846,1.50325289861201,13.524758695836
1.16,4.62124296814691,1.49495138154373,13.4998541446312
1.18,4.58321391255316,1.4907477974202,13.4872433922606
1.2,4.54580611776666,1.49163206147159,13.4898961844148
1.22,4.50968171728166,1.49638312453536,13.5041493736061
1.24,4.47411239566878,1.50566727865152,13.5320018359546
1.26,4.43972485873591,1.5168625426389,13.5655876279167
1.28,4.4062683589681,1.52826092172058,13.5997827651617
1.3,4.37372093289608,1.53717123684863,13.6265137105459
1.32,4.34210494484952,1.54084513729385,13.6375354118816
1.34,4.31265231866567,1.54089226467573,13.6376767940272
1.36,4.28544155562924,1.53750593848963,13.6275178154689
1.38,4.25996701686709,1.53040431541896,13.6062129462569
1.4,4.23431563962095,1.52176920492618,13.5803076147785
1.42,4.20806318981333,1.51532745933315,13.5609823779994
1.44,4.18010896672251,1.50733143609635,13.536994308289
1.46,4.14971311403805,1.50385314305179,13.5265594291554
1.48,4.11781061461151,1.50178203589366,13.520346107681
1.5,4.08442235939907,1.50290842350009,13.5237252705003
1.52,4.05172189704292,1.50529376719913,13.5308813015974
1.54,4.02126851388082,1.50695548729417,13.5358664618825
1.56,3.99215603418751,1.50779938092125,13.5383981427637
1.58,3.96580284056098,1.50861146351725,13.5408343905518
