time,altitude,velocity,thrust
0,6.35250959382361,0.897348353827926,11.7070450614838
0.02,6.3356994751397,0.933881899187056,11.8166456975612
0.04,6.3171016849527,0.965616132656265,11.9118483979688
0.06,6.29839106484917,0.991117937313408,11.9883538119402
0.08,6.27934988408792,1.01032193497442,12.0459658049232
0.1,6.26107841253772,1.0235882311941,12.0857646935823
0.12,6.24240337007289,1.03277483126365,12.1133244937909
0.14,6.22412050786496,1.03902015616171,12.1320604684851
0.16,6.20614235218485,1.04407720567402,12.1472316170221
0.18,6.18561914472503,1.052776179165,12.173328537495
0.2,6.16301769833455,1.06556238991879,12.2116871697564
0.22,6.13806464887563,1.08598048674194,12.2729414602258
0.24,6.11051252313272,1.11207947845967,12.351238435379
0.26,6.08127653913335,1.14175623583951,12.4402687075185
0.28,6.05138406496826,1.17221578465752,12.5316473539726
0.3,6.02252921295386,1.19914816044161,12.6124444813248
0.32,5.99483479625724,1.22175096476034,12.680252894281
0.34,5.97020831898373,1.23804604194138,12.7291381258241
0.36,5.94736960235125,1.25188935893567,12.770668076807
0.38,5.92636554202608,1.26283757033549,12.8035127110065
0.4,5.90560470584757,1.27234020927509,12.8320206278253
0.42,5.88506080809715,1.28218794372387,12.8615638311716
0.44,5.86291413837458,1.29155099683527,12.8896529905058
0.46,5.83874917453895,1.30212075881895,12.9213622764568
0.48,5.81418863475587,1.31030821980613,12.9459246594184
0.5,5.78824944933432,1.31703538155794,12.9661061446738
0.52,5.76125164629251,1.32060178798506,12.9768053639552
0.54,5.73440898125758,1.32227530347449,12.9818259104235
0.56,5.70811479630267,1.32394698167932,12.986840945038
0.58,5.68187528915903,1.32858920748497,13.0007676224549
0.6,5.65516537037505,1.33445029350852,13.0183508805256
0.62,5.62908889684003,1.34267969390085,13.0430390817025
0.64,5.60206475729597,1.35354719607522,13.0756415882256
0.66,5.57485107987011,1.36308506866413,13.1042552059924
0.68,5.54793665024413,1.37295437947652,13.1338631384296
0.7,5.52191671262934,1.38220656128255,13.1616196838476
0.72,5.49631372433013,1.38839536199775,13.1801860859932
0.74,5.47051047741841,1.39517294993874,13.2005188498162
0.76,5.44523699203517,1.399364026956,13.213092080868
0.78,5.4181049823305,1.40093515927754,13.2178054778326
0.8,5.38977888675695,1.40147662909204,13.2194298872761
0.82,5.3589061667928,1.40149921119246,13.2194976335774
0.84,5.32636676919929,1.40305201352406,13.2241560405722
0.86,5.29162681330977,1.40681901521039,13.2354570456312
0.88,5.25714025172123,1.41420239212553,13.2576071763766
0.9,5.22295947020603,1.42532601568532,13.290978047056
0.92,5.18853206263595,1.4391018652284,13.3323055956852
0.94,5.15531761280235,1.45501063052058,13.3800318915617
0.96,5.12457468861332,1.46915481249178,13.4224644374753
0.98,5.09526864479627,1.47983689067151,13.4545106720145
1,5.06874728855024,1.48582569881745,13.4724770964524
1.02,5.04598732292342,1.48800302270692,13.4790090681208
1.04,5.02656109977397,1.48388296186794,13.4666488856038
1.06,5.00876497665173,1.47733841731062,13.4470152519319
1.08,4.99245477751894,1.46920644955371,13.4226193486611
1.1,4.97647052855649,1.46035031869638,13.3960509560891
1.12,4.95954284365068,1.45018078440547,13.3655423532164
1.14,4.94026338388124,1.44123791794635,13.3387137538391
1.16,4.91714851036233,1.43149184824001,13.30947554472
1.18,4.89020003390521,1.4250288945962,13.2900866837886
1.2,4.85966281572488,1.42443318912682,13.2882995673805
1.22,4.82690699675067,1.42769279306897,13.2980783792069
1.24,4.79131018886743,1.43685560261144,13.3255668078343
1.26,4.75381031956719,1.45107054956652,13.3682116486996
1.28,4.71740589113545,1.46808205988448,13.4192461796534
1.3,4.68075183138834,1.48453751693056,13.4686125507917
1.32,4.64468400773186,1.49979987085931,13.5143996125779
1.34,4.61021953075701,1.50985500644307,13.5445650193292
1.36,4.57631343608488,1.51386215692187,13.5565864707656
1.38,4.5436987322466,1.51423766362019,13.5577129908606
1.4,4.51053617104944,1.51103639434154,13.5481091830246
1.42,4.47738548200662,1.5087637920992,13.5412913762976
1.44,4.4432523190071,1.50913731331523,13.5424119399457
1.46,4.4089603844503,1.51442888441752,13.5582866532526
1.48,4.37364620188013,1.52103988727772,13.5781196618332
1.5,4.33920202397802,1.52670448512556,13.5951134553767
1.52,4.30646228325643,1.53214253303813,13.6114275991144
1.54,4.2757119405079,1.53355217058199,13.615656511746
1.56,4.24667823725038,1.53024181196732,13.605725435902
1.58,4.21913364637182,1.52406016393082,13.5871804917925
1.6,4.19400159255233,1.51612455167036,13.5633736550111
1.62,4.17019718805797,1.5077689877009,13.5383069631027
1.64,4.14581369608768,1.50341213154577,13.5252363946373
1.66,4.12138986995593,1.5023209754395,13.5219629263185
1.68,4.09530316873718,1.50241369637798,13.5222410891339
1.7,4.06839558080691,1.50515700215054,13.5304710064516
1.72,4.04039147410251,1.5093510522093,13.5430531566279
1.74,4.01191217552544,1.51204301098011,13.5511290329403
1.76,3.98308902734222,1.51196186427615,13.5508855928284
1.78,3.95422374688892,1.50854031037539,13.5406209311262
1.8,3.92471844065803,1.50190124256926,13.5207037277078
1.82,3.89593271689242,1.49546106071917,13.5013831821575
1.84,3.86797852502154,1.48871103764119,13.4811331129236
1.86,3.8402268462628,1.48397619428144,13.4669285828443
1.88,3.81199547783459,1.48009455513317,13.4552836653995
1.9,3.78310569830444,1.47693907523497,13.4458172257049
1.92,3.75292977156683,1.47545056984277,13.4413517095283
1.94,3.72218389059045,1.47333970410456,13.4350191123137
1.96,3.69051861250756,1.47072738052818,13.4271821415845
1.98,3.65812966248843,1.47083046838779,13.4274914051634
2,3.62498439027481,1.47049503924141,13.4264851177242
2.02,3.59216386463298,1.46796465107959,13.4188939532388
2.04,3.55847992753532,1.46543705760119,13.4113111728036
2.06,3.52474159014559,1.46174109620596,13.4002232886179
2.08,3.49102001704663,1.45751745861596,13.3875523758479
2.1,3.45849100094317,1.45373515788402,13.3762054736521
2.12,3.42534640705683,1.45099356473227,13.3679806941968
2.14,3.39286693732333,1.45351667273151,13.3755500181945
2.16,3.36021983460061,1.45796738569387,13.3889021570816
2.18,3.32719514881525,1.46289777952174,13.4036933385652
2.2,3.29480247888819,1.46962511460144,13.4238753438043
2.22,3.26351849535886,1.47281702385003,13.4334510715501
2.24,3.23312410023195,1.47440468589947,13.4382140576984
2.26,3.20281215789305,1.47228828000898,13.431864840027
2.28,3.17416712493721,1.46693547077602,13.4158064123281
2.3,3.14541266288928,1.46136726317526,13.3991017895258
2.32,3.11720733690044,1.45609311259151,13.3832793377745
2.34,3.08883991912264,1.45335387972429,13.3750616391729
2.36,3.05976503475218,1.45448305967685,13.3784491790306
2.38,3.03141837227306,1.45590508959606,13.3827152687882
2.4,3.00411121537615,1.46082244828623,13.3974673448587
2.42,2.97797885560598,1.46490734491907,13.4097220347572
2.44,2.95266963480844,1.47154591474929,13.4296377442479
2.46,2.92804332519451,1.47910613575072,13.4523184072521
2.48,2.90381930087672,1.49132761723609,13.4889828517083
2.5,2.87785424436835,1.50378048065589,13.5263414419677
2.52,2.8505936912146,1.51749485974768,13.567484579243
2.54,2.82198050295909,1.52963375570061,13.6039012671018
2.56,2.79220895026051,1.53800348831543,13.6290104649463
2.58,2.76023146404803,1.54298947398835,13.643968421965
2.6,2.72768742872387,1.544615019424,13.648845058272
2.62,2.69330115456398,1.54257460587051,13.6427238176115
2.64,2.65809959165167,1.53534556536289,13.6210366960887
2.66,2.62225445120299,1.52507829509327,13.5902348852798
2.68,2.58621913042709,1.51511300324349,13.5603390097305
2.7,2.55067602847066,1.50221143819066,13.521634314572
2.72,2.51680734579085,1.48957453191337,13.4837235957401
2.74,2.48433546943752,1.4765300636983,13.4445901910949
2.76,2.45222779422756,1.46740244842056,13.4172073452617
2.78,2.42087174801679,1.4608026465793,13.3974079397379
2.8,2.39002813752398,1.45982937764974,13.3944881329492
2.82,2.35920836063178,1.46294106920342,13.4038232076103
2.84,2.32906246080456,1.46643667327078,13.4143100198123
2.86,2.29951647999576,1.47072283574929,13.4271685072479
2.88,2.27114900112915,1.47125393376445,13.4287618012934
2.9,2.24324459348716,1.47265910766679,13.4329773230004
2.92,2.2150172496338,1.4758929787571,13.4426789362713
2.94,2.18630625147186,1.48261937037249,13.4628581111175
2.96,2.15648589349483,1.49451487857149,13.4985446357145
2.98,2.12665966631301,1.51027692547668,13.54583077643
3,2.09773206309661,1.52967688964999,13.60403066895
3.02,2.07031160372217,1.54758105717637,13.6577431715291
3.04,2.04322383976834,1.55863361405522,13.6909008421657
3.06,2.0180693183314,1.56063774629497,13.6969132388849
3.08,1.99395787425719,1.55560113124082,13.6818033937225
3.1,1.97177573426745,1.5464581447791,13.6543744343373
3.12,1.94961573291639,1.53580482093168,13.6224144627951
3.14,1.9265276424929,1.52662058442734,13.594861753282
3.16,1.90114008091564,1.51919975532634,13.572599265979
3.18,1.87303317534318,1.51592933246214,13.5627879973864
3.2,1.84195717308084,1.51513235503297,13.5603970650989
3.22,1.80866508793752,1.51699695342323,13.5659908602697
3.24,1.77450489798529,1.51887103979974,13.5716131193992
3.26,1.73928451814385,1.51938953343362,13.5731686003009
3.28,1.70436186154425,1.51963014320552,13.5738904296166
