time,altitude,velocity,thrust
0,3.47624000436108,1.23441276422632,12.718238292679
0.02,3.44598070407726,1.24953748451327,12.7636124535398
0.04,3.41740850595805,1.26671610007112,12.8151483002134
0.06,3.3906781739719,1.28500211780125,12.8700063534038
0.08,3.36439548177184,1.30347415590175,12.9254224677052
0.1,3.33864293799579,1.32438626049749,12.9881587814925
0.12,3.3116073639686,1.34463952882525,13.0489185864758
0.14,3.28326497039152,1.36533693988763,13.1110108196629
0.16,3.25369731352063,1.38606339360457,13.1731901808137
0.18,3.22413558146431,1.40332468048867,13.224974041466
0.2,3.19518549581945,1.41838993782187,13.2701698134656
0.22,3.16916407267332,1.42884095402379,13.3015228620714
0.24,3.14648060337907,1.4338944724469,13.3166834173407
0.26,3.12665939108087,1.43601169901158,13.3230350970348
0.28,3.10930849652207,1.43606055117191,13.3231816535157
0.3,3.09108984270933,1.43299533471459,13.3139860041438
0.32,3.07092022061172,1.43089489257897,13.3076846777369
0.34,3.04569382917657,1.42989270743759,13.3046781223128
0.36,3.01536203836132,1.43231581355163,13.3119474406549
0.38,2.98237612750022,1.43958639725313,13.3337591917594
0.4,2.94592087553023,1.44938033662761,13.3631410098828
0.42,2.90955235745935,1.46141133097009,13.3992339929103
0.44,2.87331518395875,1.46872471218346,13.4211741365504
0.46,2.83800512131047,1.47370656015445,13.4361196804633
0.48,2.80585837449431,1.47368922464543,13.4360676739363
0.5,2.77626328777852,1.4696382027819,13.4239146083457
0.52,2.74838246267416,1.46575833556091,13.4122750066827
0.54,2.7223627769282,1.46250731183524,13.4025219355057
0.56,2.69726760603005,1.46150762035778,13.3995228610734
0.58,2.67130014342395,1.46511302472555,13.4103390741767
0.6,2.64440297352439,1.47117837039087,13.4285351111726
0.62,2.61555443026643,1.47646088681087,13.4443826604326
0.64,2.58516611613367,1.48372667834302,13.466180035029
0.66,2.55261038695724,1.49278377119523,13.4933513135857
0.68,2.51863701842545,1.50176008903886,13.5202802671166
0.7,2.48441685268403,1.50893013164934,13.541790394948
0.72,2.44994301667782,1.51339676042021,13.5551902812606
0.74,2.41632553863793,1.51380215824944,13.5564064747483
0.76,2.38486128419857,1.50560010518223,13.5318003155467
0.78,2.35506603662927,1.49438987244165,13.4981696173249
0.8,2.32791765855476,1.48094497238068,13.457834917142
0.82,2.30221314221259,1.46717815446841,13.4165344634052
0.84,2.27662527400134,1.45592102058669,13.3827630617601
0.86,2.25245031164942,1.44523375048989,13.3507012514697
0.88,2.22858776795477,1.43616827504936,13.3235048251481
0.9,2.20385001936406,1.43301369493704,13.3140410848111
0.92,2.17853780515012,1.43252096196593,13.3125628858978
0.94,2.15217575561671,1.43511936882368,13.320358106471
0.96,2.12326517144852,1.44208584720262,13.3412575416078
0.98,2.0919676025531,1.45177383170521,13.3703214951156
1,2.05957486994849,1.46354051824063,13.4056215547219
1.02,2.02713843317185,1.47548537951547,13.4414561385464
1.04,1.9950212390055,1.48645242589309,13.4743572776793
1.06,1.96375732747021,1.49677350626455,13.5053205187937
1.08,1.93380130343524,1.50397785322449,13.5269335596735
1.1,1.90423879595156,1.5058746753679,13.5326240261037
1.12,1.87545148038121,1.50381051838816,13.5264315551645
1.14,1.84580503266019,1.49914175110429,13.5124252533129
1.16,1.81468988959511,1.49275702570419,13.4932710771126
1.18,1.78409864745147,1.48624568043545,13.4737370413064
1.2,1.75471685772008,1.48075063908447,13.4572519172534
1.22,1.72627414227776,1.47972478283165,13.4541743484949
1.24,1.69996278703002,1.48151597750473,13.4595479325142
1.26,1.67510922140009,1.48527710068059,13.4708313020418
1.28,1.6507374181888,1.49135348311617,13.4890604493485
1.3,1.62532260022774,1.49793341859491,13.5088002557847
1.32,1.59875335867487,1.50469926292073,13.5290977887622
1.34,1.57114050635929,1.51065680323502,13.5469704097051
1.36,1.54229672494879,1.51345103061867,13.555353091856
1.38,1.51293799298106,1.51414008155985,13.5574202446796
1.4,1.48357079700974,1.51260502789096,13.5528150836729
1.42,1.45457991079514,1.51027301254928,13.5458190376478
1.44,1.42515691518927,1.50949054893305,13.5434716467992
1.46,1.39524002539508,1.51082556650569,13.5474766995171
1.48,1.36506386095941,1.51357453422717,13.5557236026815
1.5,1.33314938945202,1.51545264388836,13.5613579316651
1.52,1.2998884695385,1.51386772707551,13.5566031812265
1.54,1.26481736285877,1.50767578171915,13.5380273451574
1.56,1.22887198927314,1.50112721540427,13.5183816462128
1.58,1.19257945509271,1.49490887913816,13.4997266374145
1.6,1.1575179701732,1.49064253511582,13.4869276053475
1.62,1.12201223171001,1.48986773654488,13.4846032096346
1.64,1.0864998946528,1.49101531128464,13.4880459338539
1.66,1.05033459369856,1.49282200331592,13.4934660099477
1.68,1.01387287646308,1.48982579659354,13.4844773897806
1.7,0.977440521749118,1.48255013412747,13.4626504023824
1.72,0.942752744382318,1.470255757269,13.425767271807
1.74,0.911285538158814,1.45576760908916,13.3823028272675
1.76,0.881810626265183,1.44508588397239,13.3502576519172
1.78,0.854812048316218,1.43843244319697,13.3302973295909
1.8,0.830779048448311,1.44003581946809,13.3351074584043
1.82,0.807831537711943,1.44853212198422,13.3605963659526
1.84,0.785411120562162,1.46309458549632,13.404283756489
1.86,0.763026912117671,1.47545537463353,13.4413661239006
1.88,0.738566564469285,1.48603749372971,13.4731124811891
1.9,0.711190419187718,1.49197176574689,13.4909152972407
1.92,0.681133386376447,1.49174572913339,13.4902371874002
1.94,0.648937822666206,1.48776368379807,13.4782910513942
1.96,0.614593091434772,1.47970761483207,13.4541228444962
1.98,0.580979313931222,1.4714291242545,13.4292873727635
2,0.548473530822721,1.46284846334442,13.4035453900333
2.02,0.516631832235461,1.45341028243514,13.3752308473054
2.04,0.485654552179652,1.44374313126909,13.3462293938073
2.06,0.456298326762432,1.43262933960076,13.3128880188023
2.08,0.425730898334932,1.42355629734668,13.28566889204
2.1,0.395827815241836,1.41443728390312,13.2583118517094
2.12,0.367914939573429,1.40488456444077,13.2296536933223
2.14,0.340736595367148,1.39521473717281,13.2006442115184
2.16,0.314737820607715,1.38680386736949,13.1754116021085
2.18,0.291461381307028,1.37587350361263,13.1426205108379
2.2,0.270818738795242,1.36146270414981,13.0993881124494
2.22,0.251346860993748,1.34294474819019,13.0438342445706
2.24,0.232342756330434,1.31555445041004,12.9616633512301
2.26,0.213987364076699,1.27868786300619,12.8510635890186
2.28,0.19468233595397,1.23063350990003,12.7069005297001
2.3,0.174808117585899,1.17331682773609,12.5349504832083
2.32,0.154863019308961,1.10947193375236,12.3434158012571
2.34,0.135125938157078,1.04038992941815,12.1361697882544
2.36,0.115980272435155,0.965795891814689,11.9123876754441
2.38,0.0994907843520485,0.881858153481079,11.6605744604432
2.4,0.0841776822676317,0.786766633730803,11.3752999011924
2.42,0.070765865087075,0.678844861146734,11.0515345834402
2.44,0.0606354258515476,0.555772735432532,10.6823182062976
2.45276055102827,0.0563814995740326,0.471963539540096,10.4308906186203
