time,altitude,velocity,thrust
0,7.34158333891644,1.8228121119803,14.4834363359409
0.02,7.30901844257379,1.80337501305196,14.4251250391559
0.04,7.27509222443794,1.78439614677324,14.3681884403197
0.06,7.24125250280907,1.76425858463696,14.3077757539109
0.08,7.20633652715292,1.74567509555161,14.2520252866548
0.1,7.17026996154535,1.7281740704165,14.1995222112495
0.12,7.13279990456937,1.71521173803427,14.1606352141028
0.14,7.0956370294271,1.70572928450901,14.132187853527
0.16,7.05821600483773,1.70043256847787,14.1162977054336
0.18,7.02028399021869,1.69756143359198,14.1076843007759
0.2,6.98278088081809,1.69671010360455,14.1051303108136
0.22,6.94521032711825,1.69723778491547,14.1067133547464
0.24,6.9082761664225,1.69724986053162,14.1067495815949
0.26,6.87364426562374,1.69656861613553,14.1047058484066
0.28,6.84078622059932,1.69105085923957,14.0881525777187
0.3,6.81052585243141,1.68246094044248,14.0623828213274
0.32,6.78167958241995,1.66944443344177,14.0233333003253
0.34,6.75476506249774,1.65513824615738,13.9804147384721
0.36,6.72746232862726,1.64028744405685,13.9358623321706
0.38,6.70021093409611,1.626208528773,13.893625586319
0.4,6.67261476103114,1.61407187082672,13.8572156124802
0.42,6.64373045099738,1.60206999207006,13.8212099762102
0.44,6.61306155763536,1.5941350802879,13.7974052408637
0.46,6.58149572076921,1.59052155615804,13.7865646684741
0.48,6.54881661576235,1.59461192693409,13.7988357808023
0.5,6.5153474741042,1.602051556286,13.821154668858
0.52,6.4807699441679,1.61264677982907,13.8529403394872
0.54,6.44616539002442,1.62021892227999,13.87565676684
0.56,6.41257914037823,1.62124974342222,13.8787492302667
0.58,6.37866212112117,1.61692662373905,13.8657798712171
0.6,6.34515063450598,1.6063244341009,13.8339733023027
0.62,6.31196068990982,1.59419528629002,13.7975858588701
0.64,6.27820304338808,1.57868267546777,13.7510480264033
0.66,6.24436989298311,1.56472971680511,13.7091891504153
0.68,6.21192002989997,1.55060752176631,13.6668225652989
0.7,6.18038742796847,1.54020876057208,13.6356262817163
0.72,6.15108637423848,1.53443753310424,13.6183125993127
0.74,6.12295930645737,1.53168659098044,13.6100597729413
0.76,6.09594361459237,1.53296874132493,13.6139062239748
0.78,6.0693348670288,1.53365456317535,13.615963689526
0.8,6.04351677829907,1.53398011352923,13.6169403405877
0.82,6.01708680388244,1.5330460264702,13.6141380794106
