time,altitude,velocity,thrust
0,12.5686313987167,1.65674187093928,13.9852256128178
0.02,12.5387273751082,1.65185006530898,13.9705501959269
0.04,12.5089960581583,1.65022588014954,13.9656776404486
0.06,12.480399704221,1.65156230342417,13.9696869102725
0.08,12.4526387695095,1.65417713860722,13.9775314158217
0.1,12.4256933367636,1.65802002954637,13.9890600886391
0.12,12.3987557874009,1.65981610070208,13.9944483021062
0.14,12.3705513596301,1.65655339608268,13.984660188248
0.16,12.3402597795288,1.64860996278621,13.9608298883586
0.18,12.3098702024984,1.63686809622812,13.9256042886844
0.2,12.2787166055901,1.62191452027085,13.8807435608125
0.22,12.247879348152,1.60861455140221,13.8408436542066
0.24,12.2173325840433,1.59822141438781,13.8096642431634
0.26,12.1857986244464,1.59031201151134,13.785936034534
0.28,12.152455043537,1.586030634735,13.773091904205
0.3,12.117071938471,1.58019336983992,13.7555801095198
0.32,12.079915927396,1.57875317433444,13.7512595230033
0.34,12.0436801826933,1.57901322275456,13.7520396682637
0.36,12.008594326171,1.58238124138974,13.7621437241692
0.38,11.9753024474085,1.59025108021537,13.7857532406461
0.4,11.9446879919942,1.59585283300464,13.8025584990139
0.42,11.9162088548991,1.59934663195701,13.813039895871
0.44,11.888995212683,1.59773896642949,13.8082168992885
0.46,11.8626420556891,1.59169300916874,13.7900790275062
0.48,11.8341059206925,1.5848173564035,13.7694520692105
0.5,11.8040306285727,1.57621415469917,13.7436424640975
0.52,11.7719576086359,1.56925504181247,13.7227651254374
0.54,11.7383320318702,1.56183505584475,13.7005051675343
0.56,11.7030038214707,1.55743017452832,13.6872905235849
0.58,11.6685981830682,1.55327485043971,13.6748245513191
0.6,11.6358448184949,1.55143340755463,13.6693002226639
0.62,11.6059405063555,1.54597840009787,13.6529352002936
0.64,11.5777764411706,1.53880981894594,13.6314294568378
0.66,11.5523012421367,1.53071857626988,13.6071557288096
0.68,11.5274211702743,1.51900910290846,13.5720273087254
0.7,11.5018002170881,1.50931499706852,13.5429449912056
0.72,11.4737591253112,1.50136315357696,13.5190894607309
0.74,11.442508412998,1.49774235328098,13.5082270598429
0.76,11.4080973657123,1.49827940482681,13.5098382144804
0.78,11.3702110540144,1.50379786159877,13.5263935847963
0.8,11.3294670609932,1.51316034428772,13.5544810328631
0.82,11.2872354401424,1.52491570717732,13.589747121532
0.84,11.2465335397773,1.53897521647464,13.6319256494239
0.86,11.2089230042248,1.55144317205046,13.6693295161514
0.88,11.1746990824327,1.56424658186468,13.707739745594
0.9,11.1441117196908,1.57321800009051,13.7346540002715
0.92,11.1160710619121,1.57641227092316,13.7442368127695
0.94,11.0897452712884,1.57409657541062,13.7372897262319
0.96,11.0627231157705,1.56469247385552,13.7090774215666
0.98,11.0361452893088,1.55491363591818,13.6797409077545
1,11.0088046335841,1.54611482462747,13.6533444738824
1.02,10.9815925390117,1.540010868896,13.635032606688
1.04,10.9547205311279,1.53792945242781,13.6287883572834
1.06,10.9268356550301,1.53731745509431,13.6269523652829
1.08,10.8994115583741,1.53964811028161,13.6339443308448
1.1,10.8730377536847,1.54346401955266,13.645392058658
1.12,10.8462196835449,1.54329803132438,13.6448940939731
1.14,10.8182500911025,1.5428148892163,13.6434446676489
1.16,10.7895896938935,1.54103058095807,13.6380917428742
1.18,10.7594710700032,1.53477575829868,13.619327274896
1.2,10.7289958074826,1.52484216096139,13.5895264828842
1.22,10.6970722062729,1.51197681060244,13.5509304318073
1.24,10.6645336931386,1.49600350208652,13.5030105062596
1.26,10.6308940989867,1.47885638560715,13.4515691568215
1.28,10.5958330635399,1.46172099436318,13.4001629830896
1.3,10.5617874740408,1.44694577737737,13.3558373321321
1.32,10.5290963869272,1.43856847993747,13.3307054398124
1.34,10.4985185068565,1.43551808977531,13.3215542693259
1.36,10.4704246081526,1.4375732056793,13.3277196170379
1.38,10.4447047423361,1.44165209781099,13.339956293433
1.4,10.4193869530934,1.44908198278232,13.362245948347
1.42,10.3940237349683,1.45734647812535,13.3870394343761
1.44,10.3682546476803,1.46171041610646,13.4001312483194
1.46,10.3395134391669,1.46358168717738,13.4057450615321
1.48,10.3089434809724,1.46551392832571,13.4115417849771
1.5,10.2761158519097,1.4661843397531,13.4135530192593
1.52,10.243843354083,1.4653959089221,13.4111877267663
1.54,10.2110589676047,1.46640587061883,13.4142176118565
1.56,10.1791061123526,1.47110922827664,13.4283276848299
1.58,10.1475725490869,1.47987635945308,13.4546290783592
1.6,10.1159577824768,1.49314004749552,13.4944201424866
1.62,10.0841899841353,1.50535887881268,13.531076636438
1.64,10.0531734847936,1.51766247438311,13.5679874231493
1.66,10.0240827751489,1.52638570764642,13.5941571229393
1.68,9.99564847445154,1.52916908844351,13.6025072653305
1.7,9.96914775123425,1.52619878168845,13.5935963450654
